cliente_id,timestamp,consumo,unidad,medidor_id
CLI-001,2026-06-17 16:00:00,520.06,kWh,MTR-001
CLI-002,2026-06-17 16:00:00,569.99,kWh,MTR-002
CLI-003,2026-06-17 16:00:00,464.61,kWh,MTR-003
CLI-001,2026-06-17 17:00:00,527.06,kWh,MTR-001
CLI-002,2026-06-17 17:00:00,594.29,kWh,MTR-002
CLI-003,2026-06-17 17:00:00,455.86,kWh,MTR-003
CLI-001,2026-06-17 18:00:00,553.05,kWh,MTR-001
CLI-002,2026-06-17 18:00:00,610.67,kWh,MTR-002
CLI-003,2026-06-17 18:00:00,483.43,kWh,MTR-003
CLI-001,2026-06-17 19:00:00,554.12,kWh,MTR-001
CLI-002,2026-06-17 19:00:00,591.96,kWh,MTR-002
CLI-003,2026-06-17 19:00:00,352.53,kWh,MTR-003
CLI-001,2026-06-17 20:00:00,534.11,kWh,MTR-001
CLI-002,2026-06-17 20:00:00,620.17,kWh,MTR-002
CLI-003,2026-06-17 20:00:00,338.22,kWh,MTR-003
CLI-001,2026-06-17 21:00:00,500.34,kWh,MTR-001
CLI-002,2026-06-17 21:00:00,641.62,kWh,MTR-002
CLI-003,2026-06-17 21:00:00,320.49,kWh,MTR-003
CLI-001,2026-06-17 22:00:00,76.11,kWh,MTR-001
CLI-002,2026-06-17 22:00:00,602.84,kWh,MTR-002
CLI-003,2026-06-17 22:00:00,441.04,kWh,MTR-003
CLI-001,2026-06-17 23:00:00,64.72,kWh,MTR-001
CLI-002,2026-06-17 23:00:00,633.08,kWh,MTR-002
CLI-003,2026-06-17 23:00:00,417.09,kWh,MTR-003
CLI-001,2026-06-18 00:00:00,76.46,kWh,MTR-001
CLI-002,2026-06-18 00:00:00,596.56,kWh,MTR-002
CLI-003,2026-06-18 00:00:00,440.06,kWh,MTR-003
CLI-001,2026-06-18 01:00:00,62.22,kWh,MTR-001
CLI-002,2026-06-18 01:00:00,629.37,kWh,MTR-002
CLI-003,2026-06-18 01:00:00,410.71,kWh,MTR-003
CLI-001,2026-06-18 02:00:00,83.25,kWh,MTR-001
CLI-002,2026-06-18 02:00:00,596.57,kWh,MTR-002
CLI-003,2026-06-18 02:00:00,19034.55,kWh,MTR-003
CLI-001,2026-06-18 03:00:00,77.41,kWh,MTR-001
CLI-002,2026-06-18 03:00:00,620.82,kWh,MTR-002
CLI-003,2026-06-18 03:00:00,411.83,kWh,MTR-003
CLI-001,2026-06-18 04:00:00,77.6,kWh,MTR-001
CLI-002,2026-06-18 04:00:00,587.74,kWh,MTR-002
CLI-003,2026-06-18 04:00:00,423.03,kWh,MTR-003
CLI-001,2026-06-18 05:00:00,64.64,kWh,MTR-001
CLI-002,2026-06-18 05:00:00,587.79,kWh,MTR-002
CLI-003,2026-06-18 05:00:00,330.37,kWh,MTR-003
CLI-001,2026-06-18 06:00:00,572.7,kWh,MTR-001
CLI-002,2026-06-18 06:00:00,618.71,kWh,MTR-002
CLI-003,2026-06-18 06:00:00,326.65,kWh,MTR-003
CLI-001,2026-06-18 07:00:00,570.22,kWh,MTR-001
CLI-002,2026-06-18 07:00:00,628.78,kWh,MTR-002
CLI-003,2026-06-18 07:00:00,440.86,kWh,MTR-003
CLI-001,2026-06-18 08:00:00,480.58,kWh,MTR-001
CLI-002,2026-06-18 08:00:00,,kWh,MTR-002
CLI-003,2026-06-18 08:00:00,488.73,kWh,MTR-003
CLI-001,2026-06-18 09:00:00,554.57,kWh,MTR-001
CLI-002,2026-06-18 09:00:00,513.54,kWh,MTR-002
CLI-003,2026-06-18 09:00:00,499.48,kWh,MTR-003
CLI-001,2026-06-18 10:00:00,533.21,kWh,MTR-001
CLI-002,2026-06-18 10:00:00,458.75,kWh,MTR-002
CLI-003,2026-06-18 10:00:00,474.23,kWh,MTR-003
CLI-001,2026-06-18 11:00:00,551.04,kWh,MTR-001
CLI-002,2026-06-18 11:00:00,413.62,kWh,MTR-002
CLI-003,2026-06-18 11:00:00,478.65,kWh,MTR-003
CLI-001,2026-06-18 12:00:00,532.71,kWh,MTR-001
CLI-002,2026-06-18 12:00:00,493.0,kWh,MTR-002
CLI-003,2026-06-18 12:00:00,468.0,kWh,MTR-003
CLI-001,2026-06-18 13:00:00,483.66,kWh,MTR-001
CLI-002,2026-06-18 13:00:00,452.83,kWh,MTR-002
CLI-003,2026-06-18 13:00:00,461.94,kWh,MTR-003
CLI-001,2026-06-18 14:00:00,554.52,kWh,MTR-001
CLI-002,2026-06-18 14:00:00,495.05,kWh,MTR-002
CLI-003,2026-06-18 14:00:00,452.61,kWh,MTR-003
CLI-001,2026-06-18 15:00:00,521.6,kWh,MTR-001
CLI-002,2026-06-18 15:00:00,535.12,kWh,MTR-002
CLI-003,2026-06-18 15:00:00,467.25,kWh,MTR-003
CLI-001,2026-06-18 16:00:00,549.98,kWh,MTR-001
CLI-002,2026-06-18 16:00:00,603.0,kWh,MTR-002
CLI-003,2026-06-18 16:00:00,466.06,kWh,MTR-003
CLI-001,2026-06-18 17:00:00,487.15,kWh,MTR-001
CLI-002,2026-06-18 17:00:00,683.73,kWh,MTR-002
CLI-003,2026-06-18 17:00:00,472.26,kWh,MTR-003
CLI-001,2026-06-18 18:00:00,518.1,kWh,MTR-001
CLI-002,2026-06-18 18:00:00,583.62,kWh,MTR-002
CLI-003,2026-06-18 18:00:00,478.14,kWh,MTR-003
CLI-001,2026-06-18 19:00:00,535.34,kWh,MTR-001
CLI-002,2026-06-18 19:00:00,640.22,kWh,MTR-002
CLI-003,2026-06-18 19:00:00,344.03,kWh,MTR-003
CLI-001,2026-06-18 20:00:00,510.16,kWh,MTR-001
CLI-002,2026-06-18 20:00:00,626.52,kWh,MTR-002
CLI-003,2026-06-18 20:00:00,345.68,kWh,MTR-003
CLI-001,2026-06-18 21:00:00,548.49,kWh,MTR-001
CLI-002,2026-06-18 21:00:00,590.65,kWh,MTR-002
CLI-003,2026-06-18 21:00:00,323.51,kWh,MTR-003
CLI-001,2026-06-18 22:00:00,78.51,kWh,MTR-001
CLI-002,2026-06-18 22:00:00,627.12,kWh,MTR-002
CLI-003,2026-06-18 22:00:00,419.71,kWh,MTR-003
CLI-001,2026-06-18 23:00:00,83.85,kWh,MTR-001
CLI-002,2026-06-18 23:00:00,575.12,kWh,MTR-002
CLI-003,2026-06-18 23:00:00,426.42,kWh,MTR-003
CLI-001,2026-06-19 00:00:00,84.5,kWh,MTR-001
CLI-002,2026-06-19 00:00:00,600.55,kWh,MTR-002
CLI-003,2026-06-19 00:00:00,436.86,kWh,MTR-003
CLI-001,2026-06-19 01:00:00,75.04,kWh,MTR-001
CLI-002,2026-06-19 01:00:00,602.67,kWh,MTR-002
CLI-003,2026-06-19 01:00:00,423.42,kWh,MTR-003
CLI-001,2026-06-19 02:00:00,83.57,kWh,MTR-001
CLI-002,2026-06-19 02:00:00,609.99,kWh,MTR-002
CLI-003,2026-06-19 02:00:00,429.06,kWh,MTR-003
CLI-001,2026-06-19 03:00:00,76.63,kWh,MTR-001
CLI-002,2026-06-19 03:00:00,624.21,kWh,MTR-002
CLI-003,2026-06-19 03:00:00,417.36,kWh,MTR-003
CLI-001,2026-06-19 04:00:00,63.09,kWh,MTR-001
CLI-001,2026-06-19 04:00:00,63.61,kWh,MTR-001
CLI-002,2026-06-19 04:00:00,608.48,kWh,MTR-002
CLI-003,2026-06-19 04:00:00,424.8,kWh,MTR-003
CLI-001,2026-06-19 05:00:00,69.42,kWh,MTR-001
CLI-002,2026-06-19 05:00:00,598.32,kWh,MTR-002
CLI-003,2026-06-19 05:00:00,328.42,kWh,MTR-003
CLI-001,2026-06-19 06:00:00,604.83,kWh,MTR-001
CLI-002,2026-06-19 06:00:00,578.68,kWh,MTR-002
CLI-003,2026-06-19 06:00:00,327.16,kWh,MTR-003
CLI-001,2026-06-19 07:00:00,571.34,kWh,MTR-001
CLI-002,2026-06-19 07:00:00,661.7,kWh,MTR-002
CLI-003,2026-06-19 07:00:00,468.83,kWh,MTR-003
CLI-001,2026-06-19 08:00:00,540.62,kWh,MTR-001
CLI-002,2026-06-19 08:00:00,600.39,kWh,MTR-002
CLI-003,2026-06-19 08:00:00,481.06,kWh,MTR-003
CLI-001,2026-06-19 09:00:00,540.18,kWh,MTR-001
CLI-002,2026-06-19 09:00:00,524.61,kWh,MTR-002
CLI-003,2026-06-19 09:00:00,445.67,kWh,MTR-003
CLI-001,2026-06-19 10:00:00,503.29,kWh,MTR-001
CLI-002,2026-06-19 10:00:00,,kWh,MTR-002
CLI-003,2026-06-19 10:00:00,481.31,kWh,MTR-003
CLI-001,2026-06-19 11:00:00,559.08,kWh,MTR-001
CLI-002,2026-06-19 11:00:00,506.92,kWh,MTR-002
CLI-003,2026-06-19 11:00:00,468.07,kWh,MTR-003
CLI-001,2026-06-19 12:00:00,484.2,kWh,MTR-001
CLI-002,2026-06-19 12:00:00,462.77,kWh,MTR-002
CLI-003,2026-06-19 12:00:00,452.18,kWh,MTR-003
CLI-001,2026-06-19 13:00:00,519.09,kWh,MTR-001
CLI-002,2026-06-19 13:00:00,465.57,kWh,MTR-002
CLI-003,2026-06-19 13:00:00,486.57,kWh,MTR-003
CLI-001,2026-06-19 14:00:00,549.19,kWh,MTR-001
CLI-002,2026-06-19 14:00:00,446.0,kWh,MTR-002
CLI-003,2026-06-19 14:00:00,452.98,kWh,MTR-003
CLI-001,2026-06-19 15:00:00,520.78,kWh,MTR-001
CLI-002,2026-06-19 15:00:00,515.02,kWh,MTR-002
CLI-003,2026-06-19 15:00:00,472.21,kWh,MTR-003
CLI-001,2026-06-19 16:00:00,531.57,kWh,MTR-001
CLI-002,2026-06-19 16:00:00,591.12,kWh,MTR-002
CLI-003,2026-06-19 16:00:00,472.36,kWh,MTR-003
CLI-001,2026-06-19 17:00:00,481.58,kWh,MTR-001
CLI-002,2026-06-19 17:00:00,636.08,kWh,MTR-002
CLI-003,2026-06-19 17:00:00,479.8,kWh,MTR-003
CLI-001,2026-06-19 18:00:00,489.93,kWh,MTR-001
CLI-002,2026-06-19 18:00:00,642.6,kWh,MTR-002
CLI-003,2026-06-19 18:00:00,460.2,kWh,MTR-003
CLI-001,2026-06-19 19:00:00,524.38,kWh,MTR-001
CLI-002,2026-06-19 19:00:00,583.61,kWh,MTR-002
CLI-003,2026-06-19 19:00:00,328.25,kWh,MTR-003
CLI-001,2026-06-19 20:00:00,525.0,kWh,MTR-001
CLI-002,2026-06-19 20:00:00,577.45,kWh,MTR-002
CLI-003,2026-06-19 20:00:00,340.25,kWh,MTR-003
CLI-001,2026-06-19 21:00:00,523.55,kWh,MTR-001
CLI-002,2026-06-19 21:00:00,35283.36,kWh,MTR-002
CLI-003,2026-06-19 21:00:00,357.85,kWh,MTR-003
CLI-001,2026-06-19 22:00:00,79.57,kWh,MTR-001
CLI-002,2026-06-19 22:00:00,606.14,kWh,MTR-002
CLI-003,2026-06-19 22:00:00,432.8,kWh,MTR-003
CLI-001,2026-06-19 23:00:00,84.65,kWh,MTR-001
CLI-002,2026-06-19 23:00:00,612.67,kWh,MTR-002
CLI-003,2026-06-19 23:00:00,408.96,kWh,MTR-003
CLI-001,2026-06-20 00:00:00,65.93,kWh,MTR-001
CLI-002,2026-06-20 00:00:00,595.98,kWh,MTR-002
CLI-003,2026-06-20 00:00:00,443.3,kWh,MTR-003
CLI-001,2026-06-20 01:00:00,65.4,kWh,MTR-001
CLI-002,2026-06-20 01:00:00,583.99,kWh,MTR-002
CLI-003,2026-06-20 01:00:00,407.97,kWh,MTR-003
CLI-001,2026-06-20 02:00:00,69.54,kWh,MTR-001
CLI-002,2026-06-20 02:00:00,603.0,kWh,MTR-002
CLI-003,2026-06-20 02:00:00,415.17,kWh,MTR-003
CLI-001,2026-06-20 03:00:00,77.36,kWh,MTR-001
CLI-002,2026-06-20 03:00:00,579.94,kWh,MTR-002
CLI-003,2026-06-20 03:00:00,444.81,kWh,MTR-003
CLI-001,2026-06-20 04:00:00,64.82,kWh,MTR-001
CLI-002,2026-06-20 04:00:00,621.01,kWh,MTR-002
CLI-003,2026-06-20 04:00:00,429.2,kWh,MTR-003
CLI-001,2026-06-20 05:00:00,63.84,kWh,MTR-001
CLI-002,2026-06-20 05:00:00,605.35,kWh,MTR-002
CLI-003,2026-06-20 05:00:00,344.14,kWh,MTR-003
CLI-001,2026-06-20 06:00:00,549.97,kWh,MTR-001
CLI-002,2026-06-20 06:00:00,613.39,kWh,MTR-002
CLI-003,2026-06-20 06:00:00,345.61,kWh,MTR-003
CLI-001,2026-06-20 07:00:00,566.68,kWh,MTR-001
CLI-002,2026-06-20 07:00:00,659.42,kWh,MTR-002
CLI-003,2026-06-20 07:00:00,358.75,kWh,MTR-003
CLI-001,2026-06-20 08:00:00,488.4,kWh,MTR-001
CLI-002,2026-06-20 08:00:00,536.32,kWh,MTR-002
CLI-003,2026-06-20 08:00:00,339.58,kWh,MTR-003
CLI-001,2026-06-20 09:00:00,536.04,kWh,MTR-001
CLI-002,2026-06-20 09:00:00,533.13,kWh,MTR-002
CLI-003,2026-06-20 09:00:00,357.86,kWh,MTR-003
CLI-001,2026-06-20 10:00:00,507.61,kWh,MTR-001
CLI-002,2026-06-20 10:00:00,514.68,kWh,MTR-002
CLI-003,2026-06-20 10:00:00,339.07,kWh,MTR-003
CLI-001,2026-06-20 11:00:00,480.76,kWh,MTR-001
CLI-002,2026-06-20 11:00:00,467.73,kWh,MTR-002
CLI-003,2026-06-20 11:00:00,322.11,kWh,MTR-003
CLI-001,2026-06-20 12:00:00,557.96,kWh,MTR-001
CLI-002,2026-06-20 12:00:00,423.49,kWh,MTR-002
CLI-003,2026-06-20 12:00:00,359.45,kWh,MTR-003
CLI-001,2026-06-20 13:00:00,520.18,kWh,MTR-001
CLI-002,2026-06-20 13:00:00,415.1,kWh,MTR-002
CLI-003,2026-06-20 13:00:00,332.21,kWh,MTR-003
CLI-001,2026-06-20 14:00:00,555.8,kWh,MTR-001
CLI-002,2026-06-20 14:00:00,493.85,kWh,MTR-002
CLI-003,2026-06-20 14:00:00,357.79,kWh,MTR-003
CLI-001,2026-06-20 15:00:00,484.59,kWh,MTR-001
CLI-002,2026-06-20 15:00:00,541.75,kWh,MTR-002
CLI-003,2026-06-20 15:00:00,336.96,kWh,MTR-003
CLI-001,2026-06-20 16:00:00,538.46,kWh,MTR-001
CLI-002,2026-06-20 16:00:00,565.64,kWh,MTR-002
CLI-003,2026-06-20 16:00:00,336.22,kWh,MTR-003
CLI-001,2026-06-20 17:00:00,552.87,kWh,MTR-001
CLI-002,2026-06-20 17:00:00,661.16,kWh,MTR-002
CLI-003,2026-06-20 17:00:00,349.56,kWh,MTR-003
CLI-001,2026-06-20 18:00:00,545.87,kWh,MTR-001
CLI-002,2026-06-20 18:00:00,611.97,kWh,MTR-002
CLI-003,2026-06-20 18:00:00,344.29,kWh,MTR-003
CLI-001,2026-06-20 19:00:00,533.96,kWh,MTR-001
CLI-002,2026-06-20 19:00:00,611.65,kWh,MTR-002
CLI-003,2026-06-20 19:00:00,323.0,kWh,MTR-003
CLI-001,2026-06-20 20:00:00,521.09,kWh,MTR-001
CLI-002,2026-06-20 20:00:00,604.59,kWh,MTR-002
CLI-003,2026-06-20 20:00:00,334.93,kWh,MTR-003
CLI-001,2026-06-20 21:00:00,553.12,kWh,MTR-001
CLI-002,2026-06-20 21:00:00,612.74,kWh,MTR-002
CLI-003,2026-06-20 21:00:00,324.71,kWh,MTR-003
CLI-001,2026-06-20 22:00:00,67.34,kWh,MTR-001
CLI-002,2026-06-20 22:00:00,626.66,kWh,MTR-002
CLI-003,2026-06-20 22:00:00,413.7,kWh,MTR-003
CLI-001,2026-06-20 23:00:00,83.33,kWh,MTR-001
CLI-002,2026-06-20 23:00:00,632.8,kWh,MTR-002
CLI-003,2026-06-20 23:00:00,423.52,kWh,MTR-003
CLI-001,2026-06-21 00:00:00,39.77,kWh,MTR-001
CLI-002,2026-06-21 00:00:00,618.09,kWh,MTR-002
CLI-003,2026-06-21 00:00:00,419.16,kWh,MTR-003
CLI-001,2026-06-21 01:00:00,47.8,kWh,MTR-001
CLI-002,2026-06-21 01:00:00,599.82,kWh,MTR-002
CLI-003,2026-06-21 01:00:00,424.68,kWh,MTR-003
CLI-001,2026-06-21 02:00:00,40.29,kWh,MTR-001
CLI-002,2026-06-21 02:00:00,583.67,kWh,MTR-002
CLI-003,2026-06-21 02:00:00,411.23,kWh,MTR-003
CLI-001,2026-06-21 03:00:00,34.52,kWh,MTR-001
CLI-002,2026-06-21 03:00:00,595.95,kWh,MTR-002
CLI-003,2026-06-21 03:00:00,412.29,kWh,MTR-003
CLI-001,2026-06-21 04:00:00,32.17,kWh,MTR-001
CLI-002,2026-06-21 04:00:00,633.76,kWh,MTR-002
CLI-003,2026-06-21 04:00:00,419.15,kWh,MTR-003
CLI-001,2026-06-21 05:00:00,37.18,kWh,MTR-001
CLI-002,2026-06-21 05:00:00,588.89,kWh,MTR-002
CLI-003,2026-06-21 05:00:00,321.61,kWh,MTR-003
CLI-001,2026-06-21 06:00:00,44.88,kWh,MTR-001
CLI-002,2026-06-21 06:00:00,586.22,kWh,MTR-002
CLI-003,2026-06-21 06:00:00,339.17,kWh,MTR-003
CLI-001,2026-06-21 07:00:00,35.32,kWh,MTR-001
CLI-002,2026-06-21 07:00:00,645.53,kWh,MTR-002
CLI-003,2026-06-21 07:00:00,350.58,kWh,MTR-003
CLI-001,2026-06-21 08:00:00,40.04,kWh,MTR-001
CLI-002,2026-06-21 08:00:00,595.3,kWh,MTR-002
CLI-003,2026-06-21 08:00:00,320.85,kWh,MTR-003
CLI-001,2026-06-21 09:00:00,40.0,kWh,MTR-001
CLI-002,2026-06-21 09:00:00,485.41,kWh,MTR-002
CLI-003,2026-06-21 09:00:00,349.5,kWh,MTR-003
CLI-001,2026-06-21 10:00:00,35.79,kWh,MTR-001
CLI-002,2026-06-21 10:00:00,512.29,kWh,MTR-002
CLI-003,2026-06-21 10:00:00,329.98,kWh,MTR-003
CLI-001,2026-06-21 11:00:00,47.28,kWh,MTR-001
CLI-002,2026-06-21 11:00:00,391.22,kWh,MTR-002
CLI-003,2026-06-21 11:00:00,352.4,kWh,MTR-003
CLI-001,2026-06-21 12:00:00,40.05,kWh,MTR-001
CLI-002,2026-06-21 12:00:00,474.92,kWh,MTR-002
CLI-003,2026-06-21 12:00:00,325.29,kWh,MTR-003
CLI-001,2026-06-21 13:00:00,49.81,kWh,MTR-001
CLI-002,2026-06-21 13:00:00,422.35,kWh,MTR-002
CLI-003,2026-06-21 13:00:00,336.29,kWh,MTR-003
CLI-001,2026-06-21 14:00:00,42.67,kWh,MTR-001
CLI-002,2026-06-21 14:00:00,472.58,kWh,MTR-002
CLI-003,2026-06-21 14:00:00,332.17,kWh,MTR-003
CLI-001,2026-06-21 15:00:00,35.61,kWh,MTR-001
CLI-002,2026-06-21 15:00:00,516.41,kWh,MTR-002
CLI-003,2026-06-21 15:00:00,322.09,kWh,MTR-003
CLI-001,2026-06-21 16:00:00,34.24,kWh,MTR-001
CLI-002,2026-06-21 16:00:00,619.0,kWh,MTR-002
CLI-003,2026-06-21 16:00:00,334.54,kWh,MTR-003
CLI-001,2026-06-21 17:00:00,31.94,kWh,MTR-001
CLI-002,2026-06-21 17:00:00,630.02,kWh,MTR-002
CLI-003,2026-06-21 17:00:00,334.46,kWh,MTR-003
CLI-001,2026-06-21 18:00:00,40.58,kWh,MTR-001
CLI-002,2026-06-21 18:00:00,620.52,kWh,MTR-002
CLI-003,2026-06-21 18:00:00,335.36,kWh,MTR-003
CLI-001,2026-06-21 19:00:00,32.61,kWh,MTR-001
CLI-002,2026-06-21 19:00:00,583.42,kWh,MTR-002
CLI-003,2026-06-21 19:00:00,356.49,kWh,MTR-003
CLI-001,2026-06-21 20:00:00,33.81,kWh,MTR-001
CLI-002,2026-06-21 20:00:00,639.79,kWh,MTR-002
CLI-003,2026-06-21 20:00:00,341.86,kWh,MTR-003
CLI-001,2026-06-21 21:00:00,44.51,kWh,MTR-001
CLI-002,2026-06-21 21:00:00,589.14,kWh,MTR-002
CLI-003,2026-06-21 21:00:00,321.75,kWh,MTR-003
CLI-001,2026-06-21 22:00:00,41.01,kWh,MTR-001
CLI-002,2026-06-21 22:00:00,636.4,kWh,MTR-002
CLI-003,2026-06-21 22:00:00,441.27,kWh,MTR-003
CLI-001,2026-06-21 23:00:00,47.9,kWh,MTR-001
CLI-002,2026-06-21 23:00:00,625.21,kWh,MTR-002
CLI-003,2026-06-21 23:00:00,407.71,kWh,MTR-003
CLI-001,2026-06-22 00:00:00,83.28,kWh,MTR-001
CLI-002,2026-06-22 00:00:00,576.53,kWh,MTR-002
CLI-003,2026-06-22 00:00:00,432.87,kWh,MTR-003
CLI-001,2026-06-22 01:00:00,61.14,kWh,MTR-001
CLI-002,2026-06-22 01:00:00,630.61,kWh,MTR-002
CLI-003,2026-06-22 01:00:00,434.63,kWh,MTR-003
CLI-001,2026-06-22 02:00:00,77.12,kWh,MTR-001
CLI-002,2026-06-22 02:00:00,643.01,kWh,MTR-002
CLI-003,2026-06-22 02:00:00,435.03,kWh,MTR-003
CLI-001,2026-06-22 03:00:00,79.48,kWh,MTR-001
CLI-002,2026-06-22 03:00:00,594.0,kWh,MTR-002
CLI-003,2026-06-22 03:00:00,411.4,kWh,MTR-003
CLI-001,2026-06-22 04:00:00,77.42,kWh,MTR-001
CLI-002,2026-06-22 04:00:00,630.35,kWh,MTR-002
CLI-003,2026-06-22 04:00:00,433.31,kWh,MTR-003
CLI-001,2026-06-22 05:00:00,67.59,kWh,MTR-001
CLI-002,2026-06-22 05:00:00,624.58,kWh,MTR-002
CLI-003,2026-06-22 05:00:00,326.84,kWh,MTR-003
CLI-001,2026-06-22 06:00:00,559.06,kWh,MTR-001
CLI-002,2026-06-22 06:00:00,585.37,kWh,MTR-002
CLI-003,2026-06-22 06:00:00,357.09,kWh,MTR-003
CLI-001,2026-06-22 07:00:00,603.25,kWh,MTR-001
CLI-002,2026-06-22 07:00:00,35415.71,kWh,MTR-002
CLI-003,2026-06-22 07:00:00,470.28,kWh,MTR-003
CLI-001,2026-06-22 08:00:00,536.44,kWh,MTR-001
CLI-002,2026-06-22 08:00:00,603.78,kWh,MTR-002
CLI-003,2026-06-22 08:00:00,461.77,kWh,MTR-003
CLI-001,2026-06-22 09:00:00,497.54,kWh,MTR-001
CLI-002,2026-06-22 09:00:00,464.61,kWh,MTR-002
CLI-003,2026-06-22 09:00:00,489.54,kWh,MTR-003
CLI-001,2026-06-22 10:00:00,539.66,kWh,MTR-001
CLI-002,2026-06-22 10:00:00,460.71,kWh,MTR-002
CLI-003,2026-06-22 10:00:00,474.29,kWh,MTR-003
CLI-001,2026-06-22 11:00:00,526.53,kWh,MTR-001
CLI-002,2026-06-22 11:00:00,501.03,kWh,MTR-002
CLI-003,2026-06-22 11:00:00,476.81,kWh,MTR-003
CLI-001,2026-06-22 12:00:00,494.52,kWh,MTR-001
CLI-002,2026-06-22 12:00:00,506.49,kWh,MTR-002
CLI-003,2026-06-22 12:00:00,461.53,kWh,MTR-003
CLI-001,2026-06-22 13:00:00,494.22,kWh,MTR-001
CLI-002,2026-06-22 13:00:00,494.61,kWh,MTR-002
CLI-003,2026-06-22 13:00:00,500.48,kWh,MTR-003
CLI-001,2026-06-22 14:00:00,522.14,kWh,MTR-001
CLI-002,2026-06-22 14:00:00,488.6,kWh,MTR-002
CLI-003,2026-06-22 14:00:00,490.97,kWh,MTR-003
CLI-001,2026-06-22 15:00:00,483.5,kWh,MTR-001
CLI-002,2026-06-22 15:00:00,528.15,kWh,MTR-002
CLI-003,2026-06-22 15:00:00,502.38,kWh,MTR-003
CLI-001,2026-06-22 16:00:00,538.89,kWh,MTR-001
CLI-002,2026-06-22 16:00:00,609.78,kWh,MTR-002
CLI-003,2026-06-22 16:00:00,457.67,kWh,MTR-003
CLI-001,2026-06-22 17:00:00,492.36,kWh,MTR-001
CLI-002,2026-06-22 17:00:00,639.27,kWh,MTR-002
CLI-003,2026-06-22 17:00:00,448.01,kWh,MTR-003
CLI-001,2026-06-22 18:00:00,546.92,kWh,MTR-001
CLI-002,2026-06-22 18:00:00,638.85,kWh,MTR-002
CLI-003,2026-06-22 18:00:00,456.51,kWh,MTR-003
CLI-001,2026-06-22 19:00:00,498.07,kWh,MTR-001
CLI-002,2026-06-22 19:00:00,601.93,kWh,MTR-002
CLI-003,2026-06-22 19:00:00,352.91,kWh,MTR-003
CLI-001,2026-06-22 20:00:00,493.56,kWh,MTR-001
CLI-002,2026-06-22 20:00:00,582.12,kWh,MTR-002
CLI-003,2026-06-22 20:00:00,334.29,kWh,MTR-003
CLI-001,2026-06-22 21:00:00,489.47,kWh,MTR-001
CLI-002,2026-06-22 21:00:00,639.39,kWh,MTR-002
CLI-003,2026-06-22 21:00:00,344.18,kWh,MTR-003
CLI-001,2026-06-22 22:00:00,73.26,kWh,MTR-001
CLI-002,2026-06-22 22:00:00,622.56,kWh,MTR-002
CLI-003,2026-06-22 22:00:00,431.69,kWh,MTR-003
CLI-001,2026-06-22 23:00:00,80.44,kWh,MTR-001
CLI-002,2026-06-22 23:00:00,582.27,kWh,MTR-002
CLI-003,2026-06-22 23:00:00,431.47,kWh,MTR-003
CLI-001,2026-06-23 00:00:00,80.27,kWh,MTR-001
CLI-002,2026-06-23 00:00:00,50289.72,kWh,MTR-002
CLI-002,2026-06-23 00:00:00,50289.72,kWh,MTR-002
CLI-003,2026-06-23 00:00:00,410.95,kWh,MTR-003
CLI-001,2026-06-23 01:00:00,68.01,kWh,MTR-001
CLI-002,2026-06-23 01:00:00,625.49,kWh,MTR-002
CLI-003,2026-06-23 01:00:00,424.14,kWh,MTR-003
CLI-001,2026-06-23 02:00:00,74.45,kWh,MTR-001
CLI-002,2026-06-23 02:00:00,594.49,kWh,MTR-002
CLI-003,2026-06-23 02:00:00,444.79,kWh,MTR-003
CLI-001,2026-06-23 03:00:00,69.63,kWh,MTR-001
CLI-002,2026-06-23 03:00:00,604.67,kWh,MTR-002
CLI-003,2026-06-23 03:00:00,421.56,kWh,MTR-003
CLI-001,2026-06-23 04:00:00,68.34,kWh,MTR-001
CLI-002,2026-06-23 04:00:00,620.78,kWh,MTR-002
CLI-003,2026-06-23 04:00:00,421.75,kWh,MTR-003
CLI-001,2026-06-23 05:00:00,73.34,kWh,MTR-001
CLI-002,2026-06-23 05:00:00,632.5,kWh,MTR-002
CLI-003,2026-06-23 05:00:00,343.24,kWh,MTR-003
CLI-001,2026-06-23 06:00:00,586.23,kWh,MTR-001
CLI-002,2026-06-23 06:00:00,627.38,kWh,MTR-002
CLI-003,2026-06-23 06:00:00,29546.31,kWh,MTR-003
CLI-003,2026-06-23 06:00:00,29546.31,kWh,MTR-003
CLI-001,2026-06-23 07:00:00,541.37,kWh,MTR-001
CLI-002,2026-06-23 07:00:00,646.91,kWh,MTR-002
CLI-003,2026-06-23 07:00:00,494.95,kWh,MTR-003
CLI-001,2026-06-23 08:00:00,503.58,kWh,MTR-001
CLI-002,2026-06-23 08:00:00,591.7,kWh,MTR-002
CLI-003,2026-06-23 08:00:00,469.79,kWh,MTR-003
CLI-001,2026-06-23 09:00:00,556.96,kWh,MTR-001
CLI-002,2026-06-23 09:00:00,570.25,kWh,MTR-002
CLI-003,2026-06-23 09:00:00,482.94,kWh,MTR-003
CLI-001,2026-06-23 10:00:00,546.99,kWh,MTR-001
CLI-002,2026-06-23 10:00:00,446.9,kWh,MTR-002
CLI-003,2026-06-23 10:00:00,482.18,kWh,MTR-003
CLI-001,2026-06-23 11:00:00,494.59,kWh,MTR-001
CLI-002,2026-06-23 11:00:00,443.35,kWh,MTR-002
CLI-003,2026-06-23 11:00:00,471.94,kWh,MTR-003
